segment_id,EventId,latitude,longitude,latitudeX,longitudeX,address,point,road,suburb,town,county,state,postcode,country,country_code
2NHF7YC,142014,-33.9392428829,18.4476800486,-33.939,18.448,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0102310>,"{'place_id': 93075624, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 26577095, 'lat': '-33.939164102709185', 'lon': '18.44789588841661', 'display_name': 'Philip Kgosana Drive, Zonnebloem, Cape Town, City of Cape Town, Western Cape, 7925, South Africa', 'address': {'road': 'Philip Kgosana Drive', 'suburb': 'Zonnebloem', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7925', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9403262', '-33.9372043', '18.4364426', '18.4514545']}",Philip Kgosana Drive,Zonnebloem,,City of Cape Town,Western Cape,7925,South Africa,za
IQS1GLY,142061,-33.8452544844,18.5345367819,-33.845,18.535,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0102cd0>,"{'place_id': 229671833, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 741066051, 'lat': '-33.84469450246896', 'lon': '18.534202886042184', 'display_name': 'N7, Cape Town Ward 113, Cape Town, City of Cape Town, Western Cape, 2251, South Africa', 'address': {'road': 'N7', 'suburb': 'Cape Town Ward 113', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '2251', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8481733', '-33.8436753', '18.5329861', '18.5345935']}",N7,Cape Town Ward 113,,City of Cape Town,Western Cape,2251,South Africa,za
7T2W8WU,142075,-33.8195374548,18.7932081084,-33.82,18.793,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec00f6d90>,"{'place_id': 81608977, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315627, 'lat': '-33.819588581944366', 'lon': '18.79288392129905', 'display_name': 'N1, Cape Town Ward 101, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Cape Town Ward 101', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8384734', '-33.798667', '18.7261517', '18.8706849']}",N1,Cape Town Ward 101,,City of Cape Town,Western Cape,7570,South Africa,za
OFAXGKF,142080,-33.9385460375,18.4563868675,-33.939,18.456,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0102c10>,"{'place_id': 140809623, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 227878318, 'lat': '-33.93894738509106', 'lon': '18.456026184390797', 'display_name': 'Tooting Lane, Cape Town Ward 57, Cape Town, City of Cape Town, Western Cape, 7925, South Africa', 'address': {'road': 'Tooting Lane', 'suburb': 'Cape Town Ward 57', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7925', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9393395', '-33.9368723', '18.451236', '18.4568141']}",Tooting Lane,Cape Town Ward 57,,City of Cape Town,Western Cape,7925,South Africa,za
IY03OM4,142115,-33.9259279412,18.4772026471,-33.926,18.477,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec01049d0>,"{'place_id': 80251017, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4265498, 'lat': '-33.925936317362975', 'lon': '18.47714965419701', 'display_name': 'Black River Parkway, Maitland, Cape Town, City of Cape Town, Western Cape, 7295, South Africa', 'address': {'road': 'Black River Parkway', 'suburb': 'Maitland', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7295', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9266997', '-33.9233702', '18.4768208', '18.4775634']}",Black River Parkway,Maitland,,City of Cape Town,Western Cape,7295,South Africa,za
ASFER6E,142138,-33.9534249464,18.5356038081,-33.953,18.536,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0107090>,"{'place_id': 225674998, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 697807730, 'lat': '-33.952936056809726', 'lon': '18.53601891172798', 'display_name': 'Tiyo Soga Road, Cape Town Ward 52, Cape Town, City of Cape Town, Western Cape, 7455, South Africa', 'address': {'road': 'Tiyo Soga Road', 'suburb': 'Cape Town Ward 52', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7455', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9532182', '-33.9521789', '18.5336694', '18.5370668']}",Tiyo Soga Road,Cape Town Ward 52,,City of Cape Town,Western Cape,7455,South Africa,za
XZZ3D4U,142152,-33.8142602242,18.5455114877,-33.814,18.546,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec01074d0>,"{'place_id': 101218187, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 64861095, 'lat': '-33.81399468992258', 'lon': '18.545986247147617', 'display_name': 'N7, Cape Town Ward 1, Cape Town, City of Cape Town, Western Cape, 7441, South Africa', 'address': {'road': 'N7', 'suburb': 'Cape Town Ward 1', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7441', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8164932', '-33.8061037', '18.5450287', '18.5477747']}",N7,Cape Town Ward 1,,City of Cape Town,Western Cape,7441,South Africa,za
PLZ8PGL,142176,-33.884153048499996,18.5326422003,-33.884,18.533,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0104d50>,"{'place_id': 201049905, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 540006186, 'lat': '-33.88521612799809', 'lon': '18.532890472944334', 'display_name': 'N1, Summer Greens, Cape Town, City of Cape Town, Western Cape, 7460, South Africa', 'address': {'road': 'N1', 'suburb': 'Summer Greens', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7460', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8854928', '-33.8851614', '18.5312007', '18.5346655']}",N1,Summer Greens,,City of Cape Town,Western Cape,7460,South Africa,za
EUXS47I,142177,-33.806817001199995,18.54665372,-33.807,18.547,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0107e10>,"{'place_id': 121191976, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 151081863, 'lat': '-33.80705055871248', 'lon': '18.54743917051356', 'display_name': 'N7, Du Noon, Cape Town, City of Cape Town, Western Cape, 7441, South Africa', 'address': {'road': 'N7', 'suburb': 'Du Noon', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7441', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8138599', '-33.8060994', '18.5458058', '18.5475317']}",N7,Du Noon,,City of Cape Town,Western Cape,7441,South Africa,za
QM4QKAZ,142188,-34.0031322849,18.6298508121,-34.003,18.63,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0108dd0>,"{'place_id': 173877677, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 377743476, 'lat': '-34.00353888554652', 'lon': '18.630523245799928', 'display_name': 'Cape Flats Freeway, Cape Town Ward 18, Mitchells Plain, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'Cape Flats Freeway', 'suburb': 'Cape Town Ward 18', 'town': 'Mitchells Plain', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0074105', '-34.0015058', '18.6265372', '18.6326171']}",Cape Flats Freeway,Cape Town Ward 18,Mitchells Plain,City of Cape Town,Western Cape,7100,South Africa,za
8FIZY1M,142195,-33.8897036034,18.6041140508,-33.89,18.604,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0104e50>,"{'place_id': 122900968, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 151789933, 'lat': '-33.889729412464746', 'lon': '18.604008039527788', 'display_name': 'N1, Avondale, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'N1', 'suburb': 'Avondale', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8897455', '-33.8894486', '18.6018968', '18.6058837']}",N1,Avondale,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
SPPGKO2,142242,-33.855444839,18.5315394566,-33.855,18.532,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0104610>,"{'place_id': 187227041, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 449113468, 'lat': '-33.85493246936013', 'lon': '18.53164107945248', 'display_name': 'N7, Milnerton, Cape Town, City of Cape Town, Western Cape, 7441, South Africa', 'address': {'road': 'N7', 'suburb': 'Milnerton', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7441', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8772914', '-33.8484176', '18.5296882', '18.5329213']}",N7,Milnerton,,City of Cape Town,Western Cape,7441,South Africa,za
IUTMY1U,142269,-34.0433679603,18.7394011516,-34.043,18.739,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec01078d0>,"{'place_id': 81304447, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4288087, 'lat': '-34.04332415704869', 'lon': '18.738966376927678', 'display_name': 'N2, Croydon Olive Estate, Cape Town Ward 109, Eersterivier, City of Cape Town, Western Cape, 7129, South Africa', 'address': {'road': 'N2', 'neighbourhood': 'Croydon Olive Estate', 'suburb': 'Cape Town Ward 109', 'town': 'Eersterivier', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7129', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0505711', '-34.0432682', '18.7384269', '18.7606813']}",N2,Cape Town Ward 109,Eersterivier,City of Cape Town,Western Cape,7129,South Africa,za
KFYGRO8,142271,-33.8235798689,18.7785745945,-33.824,18.779,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec010e190>,"{'place_id': 81608977, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 4315627, 'lat': '-33.82349329469331', 'lon': '18.778860887577313', 'display_name': 'N1, Cape Town Ward 101, Stellenbosch Local Municipality, City of Cape Town, Western Cape, 7570, South Africa', 'address': {'road': 'N1', 'suburb': 'Cape Town Ward 101', 'city': 'Stellenbosch Local Municipality', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7570', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8384734', '-33.798667', '18.7261517', '18.8706849']}",N1,Cape Town Ward 101,,City of Cape Town,Western Cape,7570,South Africa,za
HIUQ2RB,142284,-33.8717216079,18.6707908985,-33.872,18.671,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec010ee10>,"{'place_id': 216163120, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 641560448, 'lat': '-33.87187286759438', 'lon': '18.67094553467353', 'display_name': 'N1 Freeway, Cape Town Ward 102, Brackenfell, City of Cape Town, Western Cape, 7560, South Africa', 'address': {'road': 'N1 Freeway', 'suburb': 'Cape Town Ward 102', 'town': 'Brackenfell', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7560', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8720586', '-33.8677764', '18.670512', '18.6803882']}",N1 Freeway,Cape Town Ward 102,Brackenfell,City of Cape Town,Western Cape,7560,South Africa,za
8FIZY1M,142324,-33.8894765854,18.6033571352,-33.889,18.603,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec010e610>,"{'place_id': 94720768, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 29341617, 'lat': '-33.8887187', 'lon': '18.602751', 'display_name': 'Agulhas, Loevenstein, Parow, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'Agulhas', 'suburb': 'Loevenstein', 'town': 'Parow', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8887187', '-33.887697', '18.6020412', '18.602751']}",Agulhas,Loevenstein,Parow,City of Cape Town,Western Cape,7530,South Africa,za
6LJRHZ3,142336,-33.887467648299996,18.6308822287,-33.887,18.631,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec010ed50>,"{'place_id': 79655180, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 5246804, 'lat': '-33.88707025568026', 'lon': '18.6304761074669', 'display_name': 'Carl Cronje Drive, Tyger Valley, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'Carl Cronje Drive', 'suburb': 'Tyger Valley', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8874945', '-33.8846787', '18.6304476', '18.6308349']}",Carl Cronje Drive,Tyger Valley,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
PCIQQ7E,142345,-34.017469024200004,18.6700481818,-34.017,18.67,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0114910>,"{'place_id': 232583279, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 742964868, 'lat': '-34.017370911795624', 'lon': '18.66982623336077', 'display_name': 'N2, Cape Town Ward 89, Khayelitsha, City of Cape Town, Western Cape, 7100, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 89', 'town': 'Khayelitsha', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7100', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-34.0203174', '-34.015166', '18.6651103', '18.6761712']}",N2,Cape Town Ward 89,Khayelitsha,City of Cape Town,Western Cape,7100,South Africa,za
ZT6MOAL,142349,-33.8734000574,18.5312624706,-33.873,18.531,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0114110>,"{'place_id': 231275313, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 738335624, 'lat': '-33.872818686576245', 'lon': '18.530946323792012', 'display_name': 'Bosmansdam Road, Milnerton, Cape Town, City of Cape Town, Western Cape, 7441, South Africa', 'address': {'road': 'Bosmansdam Road', 'suburb': 'Milnerton', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7441', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8729745', '-33.8726434', '18.53042', '18.5316617']}",Bosmansdam Road,Milnerton,,City of Cape Town,Western Cape,7441,South Africa,za
AJRKP0C,142359,-33.9864502322,18.5956135299,-33.986,18.596,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec010e8d0>,"{'place_id': 229549238, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 740517335, 'lat': '-33.986550094846294', 'lon': '18.595782961354292', 'display_name': 'N2, Cape Town Ward 36, Cape Town, City of Cape Town, Western Cape, 7490, South Africa', 'address': {'road': 'N2', 'suburb': 'Cape Town Ward 36', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7490', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9928175', '-33.9855667', '18.5932905', '18.611668']}",N2,Cape Town Ward 36,,City of Cape Town,Western Cape,7490,South Africa,za
Z2OSI9E,142363,-33.8885004852,18.6245269941,-33.889,18.625,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0115490>,"{'place_id': 168909443, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 360199038, 'lat': '-33.8885082460415', 'lon': '18.624966405417762', 'display_name': 'N1, Hoheizen, Bellville, City of Cape Town, Western Cape, 7530, South Africa', 'address': {'road': 'N1', 'suburb': 'Hoheizen', 'town': 'Bellville', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7530', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.8885541', '-33.8885066', '18.6242952', '18.6249905']}",N1,Hoheizen,Bellville,City of Cape Town,Western Cape,7530,South Africa,za
M223F8G,142395,-33.9365785738,18.4522764358,-33.937,18.452,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0114d50>,"{'place_id': 140809623, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 227878318, 'lat': '-33.93712031509726', 'lon': '18.451958711079143', 'display_name': 'Tooting Lane, Cape Town Ward 57, Cape Town, City of Cape Town, Western Cape, 7925, South Africa', 'address': {'road': 'Tooting Lane', 'suburb': 'Cape Town Ward 57', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7925', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.9393395', '-33.9368723', '18.451236', '18.4568141']}",Tooting Lane,Cape Town Ward 57,,City of Cape Town,Western Cape,7925,South Africa,za
IMJY7S7,142425,-33.9506897295,18.4928330549,-33.951,18.493,<geopy.extra.rate_limiter.RateLimiter object at 0x7f7ec0107910>,"{'place_id': 103383629, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 62046261, 'lat': '-33.950879413490306', 'lon': '18.49307434816099', 'display_name': 'Settlers Way, Mowbray, Cape Town, City of Cape Town, Western Cape, 7450, South Africa', 'address': {'road': 'Settlers Way', 'suburb': 'Mowbray', 'city': 'Cape Town', 'county': 'City of Cape Town', 'state': 'Western Cape', 'postcode': '7450', 'country': 'South Africa', 'country_code': 'za'}, 'boundingbox': ['-33.951512', '-33.9503059', '18.4921746', '18.4964758']}",Settlers Way,Mowbray,,City of Cape Town,Western Cape,7450,South Africa,za
